,Start of Week,CO2 molfrac (ppm),Month + Year
4343,1996-12-03 00:00:00,363.19,1996-12
4344,1996-12-03 00:00:00,363.67,1996-12
4345,1996-12-10 00:00:00,363.32,1996-12
4346,1996-12-10 00:00:00,363.44,1996-12
4347,1996-12-17 00:00:00,365.73,1996-12
4348,1996-12-17 00:00:00,365.58,1996-12
4349,1996-12-27 00:00:00,363.79,1996-12
4350,1996-12-27 00:00:00,363.57,1996-12
4351,1996-12-31 00:00:00,363.6,1996-12
4352,1996-12-31 00:00:00,363.58,1996-12
4353,1997-01-07 00:00:00,364.39,1997-01
4354,1997-01-07 00:00:00,364.51,1997-01
4355,1997-01-14 00:00:00,365.82,1997-01
4356,1997-01-14 00:00:00,365.71,1997-01
4357,1997-01-21 00:00:00,367.02,1997-01
4358,1997-01-21 00:00:00,366.78,1997-01
4359,1997-01-28 00:00:00,364.67,1997-01
4360,1997-01-28 00:00:00,364.62,1997-01
4361,1997-02-04 00:00:00,367.0,1997-02
4362,1997-02-04 00:00:00,366.93,1997-02
4363,1997-02-11 00:00:00,366.02,1997-02
4364,1997-02-11 00:00:00,366.09,1997-02
4365,1997-02-25 00:00:00,368.18,1997-02
4366,1997-02-25 00:00:00,368.2,1997-02
4367,1997-03-04 00:00:00,367.24,1997-03
4368,1997-03-04 00:00:00,367.12,1997-03
4369,1997-03-11 00:00:00,364.8,1997-03
4370,1997-03-11 00:00:00,365.08,1997-03
4371,1997-03-18 00:00:00,367.35,1997-03
4372,1997-03-18 00:00:00,367.21,1997-03
4373,1997-03-25 00:00:00,366.88,1997-03
4374,1997-03-25 00:00:00,366.93,1997-03
4375,1997-04-01 00:00:00,368.95,1997-04
4376,1997-04-01 00:00:00,369.0,1997-04
4377,1997-04-08 00:00:00,366.92,1997-04
4378,1997-04-08 00:00:00,366.97,1997-04
4379,1997-04-15 00:00:00,367.2,1997-04
4380,1997-04-15 00:00:00,367.05,1997-04
4381,1997-04-22 00:00:00,368.07,1997-04
4382,1997-04-22 00:00:00,368.12,1997-04
4383,1997-04-22 00:00:00,368.2,1997-04
4384,1997-04-29 00:00:00,368.62,1997-04
4385,1997-04-29 00:00:00,368.69,1997-04
4386,1997-05-06 00:00:00,366.84,1997-05
4387,1997-05-06 00:00:00,366.87,1997-05
4388,1997-05-13 00:00:00,365.62,1997-05
4389,1997-05-13 00:00:00,365.61,1997-05
4390,1997-05-20 00:00:00,365.53,1997-05
4391,1997-05-20 00:00:00,365.67,1997-05
4392,1997-05-20 00:00:00,365.68,1997-05
4393,1997-05-27 00:00:00,363.88,1997-05
4394,1997-05-27 00:00:00,363.87,1997-05
4395,1997-05-27 00:00:00,363.94,1997-05
4396,1997-06-03 00:00:00,365.39,1997-06
4397,1997-06-03 00:00:00,365.43,1997-06
4398,1997-06-03 00:00:00,365.53,1997-06
4399,1997-06-10 00:00:00,363.96,1997-06
4400,1997-06-10 00:00:00,364.38,1997-06
4401,1997-06-10 00:00:00,364.28,1997-06
4402,1997-06-17 00:00:00,362.47,1997-06
4403,1997-06-17 00:00:00,362.47,1997-06
4404,1997-06-17 00:00:00,362.46,1997-06
4405,1997-06-24 00:00:00,362.66,1997-06
4406,1997-06-24 00:00:00,362.85,1997-06
4407,1997-06-24 00:00:00,362.8,1997-06
4408,1997-07-08 00:00:00,360.93,1997-07
4409,1997-07-08 00:00:00,360.75,1997-07
4410,1997-07-08 00:00:00,360.84,1997-07
4411,1997-07-15 00:00:00,359.15,1997-07
4412,1997-07-15 00:00:00,359.34,1997-07
4413,1997-07-15 00:00:00,359.34,1997-07
4414,1997-07-22 00:00:00,359.5,1997-07
4415,1997-07-22 00:00:00,359.64,1997-07
4416,1997-07-29 00:00:00,366.88,1997-07
4417,1997-07-29 00:00:00,365.7,1997-07
4418,1997-08-05 00:00:00,364.73,1997-08
4419,1997-08-05 00:00:00,364.86,1997-08
4420,1997-08-12 00:00:00,361.42,1997-08
4421,1997-08-12 00:00:00,361.18,1997-08
4422,1997-08-19 00:00:00,360.08,1997-08
4423,1997-08-19 00:00:00,360.39,1997-08
4424,1997-08-26 00:00:00,361.35,1997-08
4425,1997-08-26 00:00:00,361.17,1997-08
4426,1997-09-02 00:00:00,357.82,1997-09
4427,1997-09-02 00:00:00,357.29,1997-09
4428,1997-09-09 00:00:00,359.61,1997-09
4429,1997-09-09 00:00:00,359.57,1997-09
4430,1997-09-16 00:00:00,360.23,1997-09
4431,1997-09-16 00:00:00,360.32,1997-09
4432,1997-09-22 00:00:00,359.88,1997-09
4433,1997-09-22 00:00:00,359.51,1997-09
4434,1997-09-30 00:00:00,359.89,1997-09
4435,1997-09-30 00:00:00,359.85,1997-09
4436,1997-10-07 00:00:00,361.42,1997-10
4437,1997-10-07 00:00:00,360.87,1997-10
4438,1997-10-14 00:00:00,360.05,1997-10
4439,1997-10-14 00:00:00,360.97,1997-10
4440,1997-10-21 00:00:00,363.02,1997-10
4441,1997-10-21 00:00:00,363.75,1997-10
4442,1997-11-04 00:00:00,362.92,1997-11
4443,1997-11-04 00:00:00,362.94,1997-11
4444,1997-11-11 00:00:00,364.04,1997-11
4445,1997-11-11 00:00:00,364.16,1997-11
4446,1997-11-18 00:00:00,365.61,1997-11
4447,1997-11-18 00:00:00,365.56,1997-11
4448,1997-11-25 00:00:00,364.21,1997-11
4449,1997-12-02 00:00:00,371.18,1997-12
4450,1997-12-02 00:00:00,371.47,1997-12
4451,1997-12-09 00:00:00,368.69,1997-12
4452,1997-12-09 00:00:00,368.94,1997-12
4453,1997-12-16 00:00:00,365.56,1997-12
4454,1997-12-16 00:00:00,365.85,1997-12
4455,1997-12-23 00:00:00,366.2,1997-12
4456,1997-12-23 00:00:00,365.8,1997-12
4457,1997-12-30 00:00:00,365.8,1997-12
4458,1997-12-30 00:00:00,365.79,1997-12
4459,1998-01-06 00:00:00,367.53,1998-01
4460,1998-01-06 00:00:00,367.47,1998-01
4461,1998-01-13 00:00:00,366.21,1998-01
4462,1998-01-13 00:00:00,366.15,1998-01
4463,1998-01-20 00:00:00,368.28,1998-01
4464,1998-01-27 00:00:00,366.47,1998-01
4465,1998-01-27 00:00:00,366.44,1998-01
4466,1998-02-03 00:00:00,366.43,1998-02
4467,1998-02-03 00:00:00,366.49,1998-02
4468,1998-02-10 00:00:00,368.25,1998-02
4469,1998-02-10 00:00:00,368.2,1998-02
4470,1998-02-17 00:00:00,370.05,1998-02
4471,1998-02-17 00:00:00,370.07,1998-02
4472,1998-02-24 00:00:00,366.13,1998-02
4473,1998-02-24 00:00:00,366.11,1998-02
4474,1998-03-03 00:00:00,368.38,1998-03
4475,1998-03-03 00:00:00,368.3,1998-03
4476,1998-03-10 00:00:00,369.76,1998-03
4477,1998-03-10 00:00:00,369.76,1998-03
4478,1998-03-17 00:00:00,369.08,1998-03
4479,1998-03-17 00:00:00,368.94,1998-03
4480,1998-03-24 00:00:00,368.08,1998-03
4481,1998-03-24 00:00:00,368.15,1998-03
4482,1998-03-31 00:00:00,371.7,1998-03
4483,1998-03-31 00:00:00,371.66,1998-03
4484,1998-04-07 00:00:00,369.93,1998-04
4485,1998-04-07 00:00:00,369.85,1998-04
4486,1998-04-14 00:00:00,369.9,1998-04
4487,1998-04-14 00:00:00,369.88,1998-04
4488,1998-04-21 00:00:00,369.84,1998-04
4489,1998-04-21 00:00:00,369.88,1998-04
4490,1998-04-28 00:00:00,371.48,1998-04
4491,1998-04-28 00:00:00,371.01,1998-04
4492,1998-05-05 00:00:00,368.69,1998-05
4493,1998-05-05 00:00:00,368.73,1998-05
4494,1998-05-12 00:00:00,367.91,1998-05
4495,1998-05-12 00:00:00,367.82,1998-05
4496,1998-05-18 00:00:00,368.14,1998-05
4497,1998-05-18 00:00:00,368.01,1998-05
4498,1998-05-25 00:00:00,368.48,1998-05
4499,1998-05-25 00:00:00,368.54,1998-05
4500,1998-06-02 00:00:00,368.76,1998-06
4501,1998-06-02 00:00:00,368.52,1998-06
4502,1998-06-16 00:00:00,364.47,1998-06
4503,1998-06-23 00:00:00,367.91,1998-06
4504,1998-06-23 00:00:00,367.6,1998-06
4505,1998-06-30 00:00:00,358.22,1998-06
4506,1998-06-30 00:00:00,358.31,1998-06
4507,1998-07-07 00:00:00,365.5,1998-07
4508,1998-07-07 00:00:00,365.53,1998-07
4509,1998-07-14 00:00:00,365.67,1998-07
4510,1998-07-14 00:00:00,367.04,1998-07
4511,1998-07-21 00:00:00,355.46,1998-07
4512,1998-07-21 00:00:00,368.13,1998-07
4513,1998-07-28 00:00:00,364.15,1998-07
4514,1998-07-28 00:00:00,364.34,1998-07
4515,1998-08-04 00:00:00,364.96,1998-08
4516,1998-08-04 00:00:00,364.59,1998-08
4517,1998-08-10 00:00:00,362.22,1998-08
4518,1998-08-10 00:00:00,361.72,1998-08
4519,1998-08-18 00:00:00,361.72,1998-08
4520,1998-08-18 00:00:00,361.52,1998-08
4521,1998-08-25 00:00:00,361.48,1998-08
4522,1998-08-25 00:00:00,361.94,1998-08
4523,1998-09-01 00:00:00,359.95,1998-09
4524,1998-09-01 00:00:00,359.94,1998-09
4525,1998-09-15 00:00:00,371.34,1998-09
4526,1998-09-15 00:00:00,371.27,1998-09
4527,1998-09-22 00:00:00,362.38,1998-09
4528,1998-09-22 00:00:00,362.28,1998-09
4529,1998-09-29 00:00:00,363.13,1998-09
4530,1998-09-29 00:00:00,363.33,1998-09
4531,1998-09-30 00:00:00,366.99,1998-09
4532,1998-09-30 00:00:00,366.97,1998-09
4533,1998-10-06 00:00:00,364.49,1998-10
4534,1998-10-06 00:00:00,364.52,1998-10
4535,1998-10-13 00:00:00,363.94,1998-10
4536,1998-10-13 00:00:00,364.3,1998-10
4537,1998-10-22 00:00:00,366.1,1998-10
4538,1998-10-22 00:00:00,366.15,1998-10
4539,1998-11-03 00:00:00,369.08,1998-11
4540,1998-11-03 00:00:00,369.05,1998-11
4541,1998-11-10 00:00:00,370.29,1998-11
4542,1998-11-10 00:00:00,370.36,1998-11
4543,1998-11-17 00:00:00,366.32,1998-11
4544,1998-11-17 00:00:00,366.47,1998-11
4545,1998-11-24 00:00:00,366.83,1998-11
4546,1998-11-24 00:00:00,366.77,1998-11
4547,1998-12-01 00:00:00,366.67,1998-12
4548,1998-12-01 00:00:00,366.58,1998-12
4549,1998-12-08 00:00:00,367.83,1998-12
4550,1998-12-08 00:00:00,367.86,1998-12
4551,1998-12-15 00:00:00,367.74,1998-12
4552,1998-12-15 00:00:00,367.62,1998-12
4553,1998-12-23 00:00:00,369.04,1998-12
4554,1998-12-23 00:00:00,369.12,1998-12
4555,1998-12-29 00:00:00,368.85,1998-12
4556,1998-12-29 00:00:00,368.56,1998-12
4557,1999-01-05 00:00:00,369.6,1999-01
4558,1999-01-05 00:00:00,369.7,1999-01
4559,1999-01-12 00:00:00,369.39,1999-01
4560,1999-01-12 00:00:00,369.45,1999-01
4561,1999-01-19 00:00:00,369.87,1999-01
4562,1999-01-19 00:00:00,369.84,1999-01
4563,1999-01-26 00:00:00,369.92,1999-01
4564,1999-01-26 00:00:00,369.92,1999-01
4565,1999-02-09 00:00:00,370.06,1999-02
4566,1999-02-09 00:00:00,370.07,1999-02
4567,1999-02-16 00:00:00,371.86,1999-02
4568,1999-02-16 00:00:00,372.02,1999-02
4569,1999-02-23 00:00:00,371.33,1999-02
4570,1999-02-23 00:00:00,371.18,1999-02
4571,1999-03-02 00:00:00,372.43,1999-03
4572,1999-03-02 00:00:00,372.23,1999-03
4573,1999-03-09 00:00:00,371.16,1999-03
4574,1999-03-09 00:00:00,371.07,1999-03
4575,1999-03-16 00:00:00,369.98,1999-03
4576,1999-03-16 00:00:00,369.75,1999-03
4577,1999-03-23 00:00:00,371.27,1999-03
4578,1999-03-23 00:00:00,371.25,1999-03
4579,1999-03-30 00:00:00,372.4,1999-03
4580,1999-03-30 00:00:00,372.45,1999-03
4581,1999-04-06 00:00:00,371.62,1999-04
4582,1999-04-06 00:00:00,371.63,1999-04
4583,1999-04-13 00:00:00,371.48,1999-04
4584,1999-04-13 00:00:00,371.56,1999-04
4585,1999-04-20 00:00:00,371.49,1999-04
4586,1999-04-20 00:00:00,371.53,1999-04
4587,1999-04-27 00:00:00,371.03,1999-04
4588,1999-04-27 00:00:00,371.07,1999-04
4589,1999-05-04 00:00:00,374.18,1999-05
4590,1999-05-04 00:00:00,373.97,1999-05
4591,1999-05-11 00:00:00,373.64,1999-05
4592,1999-05-11 00:00:00,373.69,1999-05
4593,1999-05-18 00:00:00,371.4,1999-05
4594,1999-05-18 00:00:00,371.37,1999-05
4595,1999-06-01 00:00:00,370.84,1999-06
4596,1999-06-01 00:00:00,370.97,1999-06
4597,1999-06-08 00:00:00,370.9,1999-06
4598,1999-06-08 00:00:00,370.97,1999-06
4599,1999-06-15 00:00:00,369.61,1999-06
4600,1999-06-15 00:00:00,369.58,1999-06
4601,1999-06-22 00:00:00,370.44,1999-06
4602,1999-06-22 00:00:00,370.31,1999-06
4603,1999-06-29 00:00:00,362.14,1999-06
4604,1999-06-29 00:00:00,362.15,1999-06
4605,1999-07-06 00:00:00,364.76,1999-07
4606,1999-07-06 00:00:00,364.86,1999-07
4607,1999-07-13 00:00:00,363.26,1999-07
4608,1999-07-13 00:00:00,363.23,1999-07
4609,1999-07-20 00:00:00,366.45,1999-07
4610,1999-07-20 00:00:00,366.48,1999-07
4611,1999-07-27 00:00:00,364.14,1999-07
4612,1999-07-27 00:00:00,364.6,1999-07
4613,1999-08-03 00:00:00,361.54,1999-08
4614,1999-08-03 00:00:00,361.74,1999-08
4615,1999-08-10 00:00:00,360.56,1999-08
4616,1999-08-10 00:00:00,360.55,1999-08
4617,1999-08-17 00:00:00,363.77,1999-08
4618,1999-08-17 00:00:00,363.54,1999-08
4619,1999-08-24 00:00:00,362.62,1999-08
4620,1999-08-24 00:00:00,362.63,1999-08
4621,1999-08-31 00:00:00,365.28,1999-08
4622,1999-08-31 00:00:00,365.34,1999-08
4623,1999-09-07 00:00:00,363.9,1999-09
4624,1999-09-07 00:00:00,363.91,1999-09
4625,1999-09-14 00:00:00,361.98,1999-09
4626,1999-09-14 00:00:00,362.07,1999-09
4627,1999-09-21 00:00:00,360.41,1999-09
4628,1999-09-21 00:00:00,360.27,1999-09
4629,1999-09-28 00:00:00,366.07,1999-09
4630,1999-09-28 00:00:00,365.56,1999-09
4631,1999-10-07 00:00:00,366.95,1999-10
4632,1999-10-07 00:00:00,367.02,1999-10
4633,1999-10-12 00:00:00,365.86,1999-10
4634,1999-10-12 00:00:00,365.89,1999-10
4635,1999-10-19 00:00:00,367.43,1999-10
4636,1999-10-19 00:00:00,367.47,1999-10
4637,1999-10-26 00:00:00,366.2,1999-10
4638,1999-10-26 00:00:00,366.08,1999-10
4639,1999-11-02 00:00:00,368.16,1999-11
4640,1999-11-02 00:00:00,368.15,1999-11
4641,1999-11-09 00:00:00,367.22,1999-11
4642,1999-11-09 00:00:00,367.25,1999-11
4643,1999-11-16 00:00:00,366.46,1999-11
4644,1999-11-16 00:00:00,366.37,1999-11
4645,1999-11-23 00:00:00,370.64,1999-11
4646,1999-11-23 00:00:00,370.64,1999-11
4647,1999-11-30 00:00:00,367.37,1999-11
4648,1999-11-30 00:00:00,367.27,1999-11
4649,1999-12-07 00:00:00,369.31,1999-12
4650,1999-12-07 00:00:00,369.22,1999-12
4651,1999-12-14 00:00:00,372.84,1999-12
4652,1999-12-14 00:00:00,372.72,1999-12
4653,1999-12-21 00:00:00,372.15,1999-12
4654,1999-12-21 00:00:00,372.16,1999-12
4655,1999-12-28 00:00:00,368.8,1999-12
4656,1999-12-28 00:00:00,368.9,1999-12
4657,2000-01-04 00:00:00,369.39,2000-01
4658,2000-01-04 00:00:00,369.37,2000-01
4659,2000-01-11 00:00:00,369.32,2000-01
4660,2000-01-11 00:00:00,369.29,2000-01
4661,2000-01-18 00:00:00,370.9,2000-01
4662,2000-01-18 00:00:00,370.87,2000-01
4663,2000-01-25 00:00:00,370.72,2000-01
4664,2000-01-25 00:00:00,370.73,2000-01
4665,2000-02-01 00:00:00,370.82,2000-02
4666,2000-02-01 00:00:00,370.88,2000-02
4667,2000-02-08 00:00:00,371.25,2000-02
4668,2000-02-08 00:00:00,371.2,2000-02
4669,2000-02-15 00:00:00,372.04,2000-02
4670,2000-02-15 00:00:00,372.02,2000-02
4671,2000-02-23 00:00:00,371.56,2000-02
4672,2000-02-23 00:00:00,371.53,2000-02
4673,2000-02-29 00:00:00,374.45,2000-02
4674,2000-02-29 00:00:00,374.47,2000-02
4675,2000-03-09 00:00:00,373.65,2000-03
4676,2000-03-09 00:00:00,373.68,2000-03
4677,2000-03-14 00:00:00,373.39,2000-03
4678,2000-03-14 00:00:00,373.42,2000-03
4679,2000-03-23 00:00:00,373.08,2000-03
4680,2000-03-23 00:00:00,373.05,2000-03
4681,2000-03-29 00:00:00,372.82,2000-03
4682,2000-03-29 00:00:00,372.86,2000-03
4683,2000-04-04 00:00:00,372.63,2000-04
4684,2000-04-04 00:00:00,372.62,2000-04
4685,2000-04-11 00:00:00,377.54,2000-04
4686,2000-04-11 00:00:00,377.69,2000-04
4687,2000-04-20 00:00:00,373.34,2000-04
4688,2000-04-20 00:00:00,373.22,2000-04
4689,2000-04-25 00:00:00,373.67,2000-04
4690,2000-04-25 00:00:00,373.67,2000-04
4691,2000-05-02 00:00:00,372.19,2000-05
4692,2000-05-02 00:00:00,372.08,2000-05
4693,2000-05-09 00:00:00,372.33,2000-05
4694,2000-05-09 00:00:00,372.25,2000-05
4695,2000-05-16 00:00:00,371.68,2000-05
4696,2000-05-16 00:00:00,371.71,2000-05
4697,2000-05-23 00:00:00,371.04,2000-05
4698,2000-05-23 00:00:00,371.02,2000-05
4699,2000-05-30 00:00:00,372.53,2000-05
4700,2000-05-30 00:00:00,372.93,2000-05
4701,2000-06-06 00:00:00,371.43,2000-06
4702,2000-06-06 00:00:00,371.88,2000-06
4703,2000-06-14 00:00:00,367.8,2000-06
4704,2000-06-14 00:00:00,367.81,2000-06
4705,2000-06-20 00:00:00,368.49,2000-06
4706,2000-06-20 00:00:00,368.43,2000-06
4707,2000-06-27 00:00:00,369.26,2000-06
4708,2000-06-27 00:00:00,369.23,2000-06
4709,2000-07-04 00:00:00,371.41,2000-07
4710,2000-07-04 00:00:00,371.88,2000-07
4711,2000-07-11 00:00:00,370.99,2000-07
4712,2000-07-11 00:00:00,370.85,2000-07
4713,2000-07-18 00:00:00,369.31,2000-07
4714,2000-07-18 00:00:00,369.34,2000-07
4715,2000-07-25 00:00:00,368.58,2000-07
4716,2000-07-25 00:00:00,368.41,2000-07
4717,2000-08-01 00:00:00,365.13,2000-08
4718,2000-08-01 00:00:00,365.05,2000-08
4719,2000-08-08 00:00:00,368.25,2000-08
4720,2000-08-08 00:00:00,368.0,2000-08
4721,2000-08-15 00:00:00,364.58,2000-08
4722,2000-08-15 00:00:00,363.75,2000-08
4723,2000-08-22 00:00:00,367.78,2000-08
4724,2000-08-22 00:00:00,367.77,2000-08
4725,2000-08-29 00:00:00,367.69,2000-08
4726,2000-08-29 00:00:00,367.56,2000-08
4727,2000-09-05 00:00:00,365.88,2000-09
4728,2000-09-05 00:00:00,365.77,2000-09
4729,2000-09-12 00:00:00,365.89,2000-09
4730,2000-09-12 00:00:00,365.87,2000-09
4731,2000-09-19 00:00:00,366.93,2000-09
4732,2000-09-19 00:00:00,366.99,2000-09
4733,2000-10-03 00:00:00,367.78,2000-10
4734,2000-10-03 00:00:00,367.74,2000-10
4735,2000-10-10 00:00:00,366.81,2000-10
4736,2000-10-10 00:00:00,367.78,2000-10
4737,2000-10-18 00:00:00,368.18,2000-10
4738,2000-10-18 00:00:00,368.16,2000-10
4739,2000-10-24 00:00:00,368.69,2000-10
4740,2000-10-24 00:00:00,368.69,2000-10
4741,2000-10-31 00:00:00,370.9,2000-10
4742,2000-10-31 00:00:00,370.99,2000-10
4743,2000-11-07 00:00:00,375.97,2000-11
4744,2000-11-07 00:00:00,375.94,2000-11
4745,2000-11-14 00:00:00,369.15,2000-11
4746,2000-11-14 00:00:00,369.21,2000-11
4747,2000-11-21 00:00:00,369.6,2000-11
4748,2000-11-21 00:00:00,369.63,2000-11
4749,2000-11-28 00:00:00,370.73,2000-11
4750,2000-11-28 00:00:00,370.79,2000-11
4751,2000-12-12 00:00:00,371.75,2000-12
4752,2000-12-12 00:00:00,371.74,2000-12
4753,2000-12-19 00:00:00,372.26,2000-12
4754,2000-12-19 00:00:00,372.25,2000-12
4755,2000-12-26 00:00:00,371.13,2000-12
4756,2000-12-26 00:00:00,371.02,2000-12
4757,2001-01-03 00:00:00,370.96,2001-01
4758,2001-01-03 00:00:00,370.88,2001-01
4759,2001-01-09 00:00:00,372.16,2001-01
4760,2001-01-09 00:00:00,372.28,2001-01
4761,2001-01-17 00:00:00,375.68,2001-01
4762,2001-01-17 00:00:00,375.81,2001-01
4763,2001-01-23 00:00:00,373.08,2001-01
4764,2001-01-23 00:00:00,373.1,2001-01
4765,2001-01-30 00:00:00,374.67,2001-01
4766,2001-01-30 00:00:00,374.74,2001-01
4767,2001-02-06 00:00:00,372.51,2001-02
4768,2001-02-06 00:00:00,372.39,2001-02
4769,2001-02-13 00:00:00,372.35,2001-02
4770,2001-02-13 00:00:00,372.38,2001-02
4771,2001-03-13 00:00:00,375.09,2001-03
4772,2001-03-13 00:00:00,375.09,2001-03
4773,2001-03-23 00:00:00,373.06,2001-03
4774,2001-03-23 00:00:00,372.98,2001-03
4775,2001-03-27 00:00:00,374.81,2001-03
4776,2001-03-27 00:00:00,374.6,2001-03
4777,2001-04-03 00:00:00,382.43,2001-04
4778,2001-04-03 00:00:00,382.54,2001-04
4779,2001-04-10 00:00:00,377.16,2001-04
4780,2001-04-10 00:00:00,377.1,2001-04
4781,2001-04-17 00:00:00,374.68,2001-04
4782,2001-04-17 00:00:00,374.45,2001-04
4783,2001-04-24 00:00:00,374.59,2001-04
4784,2001-04-24 00:00:00,374.58,2001-04
4785,2001-05-01 00:00:00,373.84,2001-05
4786,2001-05-01 00:00:00,373.86,2001-05
4787,2001-05-08 00:00:00,374.54,2001-05
4788,2001-05-08 00:00:00,374.63,2001-05
4789,2001-05-15 00:00:00,372.54,2001-05
4790,2001-05-15 00:00:00,372.23,2001-05
4791,2001-05-22 00:00:00,373.22,2001-05
4792,2001-05-22 00:00:00,373.08,2001-05
4793,2001-05-29 00:00:00,373.45,2001-05
4794,2001-05-29 00:00:00,373.55,2001-05
4795,2001-06-05 00:00:00,371.04,2001-06
4796,2001-06-05 00:00:00,371.04,2001-06
4797,2001-06-12 00:00:00,373.99,2001-06
4798,2001-06-12 00:00:00,373.94,2001-06
4799,2001-06-19 00:00:00,364.49,2001-06
4800,2001-06-19 00:00:00,364.19,2001-06
4801,2001-06-26 00:00:00,371.69,2001-06
4802,2001-06-26 00:00:00,371.82,2001-06
4803,2001-07-03 00:00:00,372.88,2001-07
4804,2001-07-03 00:00:00,372.67,2001-07
4805,2001-07-10 00:00:00,375.07,2001-07
4806,2001-07-10 00:00:00,374.93,2001-07
4807,2001-07-17 00:00:00,378.83,2001-07
4808,2001-07-17 00:00:00,378.56,2001-07
4809,2001-07-24 00:00:00,371.92,2001-07
4810,2001-07-24 00:00:00,374.11,2001-07
4811,2001-07-31 00:00:00,371.13,2001-07
4812,2001-07-31 00:00:00,373.3,2001-07
4813,2001-08-07 00:00:00,369.51,2001-08
4814,2001-08-07 00:00:00,370.18,2001-08
4815,2001-08-14 00:00:00,389.85,2001-08
4816,2001-08-14 00:00:00,390.37,2001-08
4817,2001-08-21 00:00:00,371.03,2001-08
4818,2001-08-21 00:00:00,371.21,2001-08
4819,2001-08-28 00:00:00,367.49,2001-08
4820,2001-08-28 00:00:00,367.54,2001-08
4821,2001-09-04 00:00:00,367.66,2001-09
4822,2001-09-04 00:00:00,367.75,2001-09
4823,2001-09-11 00:00:00,365.78,2001-09
4824,2001-09-11 00:00:00,365.56,2001-09
4825,2001-09-18 00:00:00,370.73,2001-09
4826,2001-09-18 00:00:00,370.56,2001-09
4827,2001-09-25 00:00:00,370.02,2001-09
4828,2001-09-25 00:00:00,369.77,2001-09
4829,2001-10-02 00:00:00,368.89,2001-10
4830,2001-10-02 00:00:00,368.93,2001-10
4831,2001-10-09 00:00:00,370.24,2001-10
4832,2001-10-09 00:00:00,370.1,2001-10
4833,2001-10-16 00:00:00,369.52,2001-10
4834,2001-10-16 00:00:00,369.52,2001-10
4835,2001-10-23 00:00:00,369.5,2001-10
4836,2001-10-23 00:00:00,369.48,2001-10
4837,2001-10-30 00:00:00,368.64,2001-10
4838,2001-10-30 00:00:00,368.67,2001-10
4839,2001-11-06 00:00:00,370.98,2001-11
4840,2001-11-06 00:00:00,370.98,2001-11
4841,2001-11-13 00:00:00,370.2,2001-11
4842,2001-11-13 00:00:00,370.21,2001-11
4843,2001-11-20 00:00:00,371.35,2001-11
4844,2001-11-20 00:00:00,371.48,2001-11
4845,2001-11-27 00:00:00,379.07,2001-11
4846,2001-11-27 00:00:00,379.12,2001-11
4847,2001-12-04 00:00:00,371.97,2001-12
4848,2001-12-04 00:00:00,371.93,2001-12
4849,2001-12-12 00:00:00,374.38,2001-12
4850,2001-12-12 00:00:00,374.36,2001-12
4851,2001-12-18 00:00:00,375.29,2001-12
4852,2001-12-25 00:00:00,374.22,2001-12
4853,2001-12-25 00:00:00,374.31,2001-12
4854,2002-01-01 00:00:00,375.53,2002-01
4855,2002-01-01 00:00:00,375.57,2002-01
4856,2002-01-08 00:00:00,372.38,2002-01
4857,2002-01-08 00:00:00,372.41,2002-01
4858,2002-01-15 00:00:00,375.3,2002-01
4859,2002-01-15 00:00:00,375.42,2002-01
4860,2002-01-21 00:00:00,374.57,2002-01
4861,2002-01-21 00:00:00,374.51,2002-01
4862,2002-01-29 00:00:00,375.26,2002-01
4863,2002-01-29 00:00:00,375.33,2002-01
4864,2002-02-05 00:00:00,376.19,2002-02
4865,2002-02-05 00:00:00,376.02,2002-02
4866,2002-02-12 00:00:00,375.57,2002-02
4867,2002-02-12 00:00:00,375.56,2002-02
4868,2002-02-19 00:00:00,377.6,2002-02
4869,2002-02-19 00:00:00,377.66,2002-02
4870,2002-02-26 00:00:00,376.79,2002-02
4871,2002-02-26 00:00:00,376.78,2002-02
4872,2002-03-05 00:00:00,376.16,2002-03
4873,2002-03-05 00:00:00,376.17,2002-03
4874,2002-03-12 00:00:00,376.09,2002-03
4875,2002-03-12 00:00:00,376.08,2002-03
4876,2002-03-19 00:00:00,376.55,2002-03
4877,2002-03-19 00:00:00,376.51,2002-03
4878,2002-03-26 00:00:00,376.96,2002-03
4879,2002-03-26 00:00:00,376.95,2002-03
4880,2002-04-02 00:00:00,376.97,2002-04
4881,2002-04-02 00:00:00,376.99,2002-04
4882,2002-04-16 00:00:00,376.36,2002-04
4883,2002-04-16 00:00:00,376.32,2002-04
4884,2002-04-23 00:00:00,375.59,2002-04
4885,2002-04-23 00:00:00,375.65,2002-04
